ds,yhat,yhat_lower,yhat_upper,drug_id,drug_name
2022-01-17,103.20524241211287,86.69014132121639,120.82351719707323,DRG001,Lisinopril
2022-01-24,102.84098662457015,86.2625562991793,119.77967990902218,DRG001,Lisinopril
2022-01-31,104.4687563944618,87.13295785508079,120.98324432468071,DRG001,Lisinopril
2022-02-14,95.33820512259472,77.2131341888193,112.25749444949476,DRG001,Lisinopril
2022-02-21,88.99599088216776,71.57575481365937,107.37033393069026,DRG001,Lisinopril
2022-02-28,85.6935132834328,68.8117108131239,103.00065059591115,DRG001,Lisinopril
2022-03-14,87.44413149428148,71.0114913177303,104.3448523167566,DRG001,Lisinopril
2022-03-21,86.46883378996276,68.17666449852655,104.05546240682948,DRG001,Lisinopril
2022-03-28,89.95983002163192,71.63122489103084,107.3463032749911,DRG001,Lisinopril
2022-04-04,92.11982025088614,73.65069416152124,109.83886842566295,DRG001,Lisinopril
2022-04-11,94.91728265975178,78.66917357829868,112.86571538374149,DRG001,Lisinopril
2022-04-25,93.20358039269685,77.09161808526643,111.20852410860877,DRG001,Lisinopril
2022-05-02,90.74363458618106,72.4911171640955,108.4515230977448,DRG001,Lisinopril
2022-05-09,92.33408777677144,74.68823265274277,110.3968812724224,DRG001,Lisinopril
2022-05-23,97.2181284660803,79.51544507162056,112.79840490426639,DRG001,Lisinopril
2022-05-30,94.19988781355627,76.95625834403789,112.3127418986469,DRG001,Lisinopril
2022-06-13,89.5895560887547,72.0028375621469,108.01511192476714,DRG001,Lisinopril
2022-06-20,91.88109942611625,74.2748521541235,108.74745885819843,DRG001,Lisinopril
2022-07-04,90.91293070448775,72.67457302092923,107.99920553295702,DRG001,Lisinopril
2022-07-11,91.22669666703302,73.47536969931907,108.7753296647897,DRG001,Lisinopril
2022-07-18,90.60099294098525,72.3585315598284,107.61501507920221,DRG001,Lisinopril
2022-08-01,98.18465035786936,79.71431739865658,116.46759143696588,DRG001,Lisinopril
2022-08-08,102.30802748002975,85.42504209633458,120.32050933040173,DRG001,Lisinopril
2022-08-15,96.38015789783519,78.6497031162788,114.69582083651824,DRG001,Lisinopril
2022-08-22,94.42883983804818,77.75075475122365,111.26759520382167,DRG001,Lisinopril
2022-08-29,95.59511418726916,77.58371984241646,113.67352054799811,DRG001,Lisinopril
2022-09-05,99.05790614664481,82.07316010236818,115.53734081689836,DRG001,Lisinopril
2022-09-12,99.25856672423951,81.22508108353962,115.73028272995585,DRG001,Lisinopril
2022-09-19,98.83356178550157,81.6534671382866,114.85325204626871,DRG001,Lisinopril
2022-09-26,94.94625557554843,77.92865525648332,113.48637963943791,DRG001,Lisinopril
2022-10-03,94.88673533069259,77.28655960225781,111.79878770281469,DRG001,Lisinopril
2022-10-10,93.9219281014471,76.77663545801961,113.1015795790649,DRG001,Lisinopril
2022-10-17,98.6448471293228,80.80734626740801,115.55825805380881,DRG001,Lisinopril
2022-10-24,99.5460912723635,81.67181872394869,115.43403344855408,DRG001,Lisinopril
2022-10-31,100.04748777348361,82.77086365402383,118.27641135488308,DRG001,Lisinopril
2022-11-07,101.43803205426147,84.91945952058543,120.44631328763899,DRG001,Lisinopril
2022-11-14,106.17953381590087,87.80286334310476,123.30196601436155,DRG001,Lisinopril
2022-11-21,100.75447288558344,83.39540345309966,117.97074229196063,DRG001,Lisinopril
2022-11-28,95.78117832266412,78.56721872662443,113.16014167019672,DRG001,Lisinopril
2022-12-05,89.020696168491,71.25160854464873,107.56261698759953,DRG001,Lisinopril
2022-12-26,99.89315678209407,82.24865010197006,117.41015563442959,DRG001,Lisinopril
2023-01-02,105.2870716806938,88.026366440747,123.29014743748888,DRG001,Lisinopril
2023-01-09,106.03958664414179,88.35804442204405,122.43497184072021,DRG001,Lisinopril
2023-01-16,102.41798539325335,85.63748570651057,120.5966436346679,DRG001,Lisinopril
2023-01-23,103.16442000304298,85.9302171741061,120.31120142160412,DRG001,Lisinopril
2023-01-30,103.60155318652151,83.8522812651093,121.76009442861331,DRG001,Lisinopril
2023-02-06,101.19812420233006,83.48956947678995,118.31978493974054,DRG001,Lisinopril
2023-02-13,96.22469887925305,80.25883995259727,111.4198474291003,DRG001,Lisinopril
2023-02-20,90.06564019618072,72.64897655374124,107.54085861749267,DRG001,Lisinopril
2023-03-06,85.65208312763768,67.49690390882905,103.43263131294634,DRG001,Lisinopril
2023-03-13,88.6166555293319,71.41224484318572,106.38206677633409,DRG001,Lisinopril
2023-03-20,87.91364600955808,70.20117448713071,103.9149522066989,DRG001,Lisinopril
2023-03-27,90.88440821988839,73.78983772305442,108.31753389348721,DRG001,Lisinopril
2023-04-03,91.84710230559874,73.88982752079544,109.90007360740296,DRG001,Lisinopril
2023-04-10,96.94094534448568,79.30629195589019,114.46992541854983,DRG001,Lisinopril
2023-04-17,100.19883398009789,82.33267018649873,118.62753338421419,DRG001,Lisinopril
2023-04-24,97.34217453769404,78.69867573371215,115.20907384036552,DRG001,Lisinopril
2023-05-01,96.89253556950437,78.8687664545938,113.10460076436681,DRG001,Lisinopril
2023-05-08,98.51599517471884,81.0745012797004,115.95522132764877,DRG001,Lisinopril
2023-05-15,100.73437646080892,81.71940719741302,118.48781493258964,DRG001,Lisinopril
2023-05-29,99.96847276520063,81.48826332666123,117.86979953643689,DRG001,Lisinopril
2023-06-05,96.86481830368916,79.735887966055,113.42804145852838,DRG001,Lisinopril
2023-06-12,94.29004896677009,76.89762337669524,112.17517664528097,DRG001,Lisinopril
2023-06-26,96.47436012307293,78.07692615823284,113.18707849797555,DRG001,Lisinopril
2023-07-03,97.83064549823474,80.53563452316655,114.87520468860005,DRG001,Lisinopril
2023-07-10,98.89046353031748,81.60885539889634,114.35974640676473,DRG001,Lisinopril
2023-07-17,100.63677048580249,84.45040559676532,118.33572721360053,DRG001,Lisinopril
2023-07-24,103.69044496398453,85.94727034456714,120.9784481561393,DRG001,Lisinopril
2023-07-31,108.76440887305262,91.64408985479714,127.56056574409438,DRG001,Lisinopril
2023-08-07,108.38612882892039,90.91366365731913,126.13490350474555,DRG001,Lisinopril
2023-08-14,107.08513612732209,88.89658362173412,124.9165302398588,DRG001,Lisinopril
2023-08-21,102.11572775407052,83.62273030622329,119.26809676145385,DRG001,Lisinopril
2023-09-04,105.86124129719138,88.75906048545193,123.62101415176632,DRG001,Lisinopril
2023-09-11,108.82935239507097,92.01787886999189,126.7603808846089,DRG001,Lisinopril
2023-09-18,110.31201325068109,91.62641628189202,127.82220509529733,DRG001,Lisinopril
2023-09-25,105.45910447966517,87.27055464270362,123.3197573588499,DRG001,Lisinopril
2023-10-01,103.28724151526923,85.82169704771876,120.4109929411386,DRG001,Lisinopril
2023-10-08,102.79399984258214,84.61634779111431,120.57028216222587,DRG001,Lisinopril
2023-10-15,103.59292885487176,85.0610346355812,121.58041279373148,DRG001,Lisinopril
2023-10-22,104.21629551671822,85.96980664547077,120.49247230468134,DRG001,Lisinopril
2023-10-29,104.93573233412383,87.99773348872243,121.97544781885108,DRG001,Lisinopril
2023-11-05,106.86003173768,88.73138478469504,124.95456663688728,DRG001,Lisinopril
2023-11-12,109.09226093207545,92.88300710079733,127.560699808897,DRG001,Lisinopril
2023-11-19,108.36579778392482,90.68073514183043,125.79998207248424,DRG001,Lisinopril
2023-11-26,102.58436029195394,85.33284219150109,121.0079507940248,DRG001,Lisinopril
2023-12-03,94.26774484256185,77.8737010367312,111.5225487330352,DRG001,Lisinopril
2023-12-10,89.21944643196616,72.85284888622974,106.15633018641336,DRG001,Lisinopril
2023-12-17,91.15677294345907,73.02523215677449,109.26880418530855,DRG001,Lisinopril
2020-12-28,173.57922031667573,127.81717970122469,214.61671707827074,DRG002,Amlodipine Besylate
2021-01-04,195.09450053377162,152.3381253024993,238.34623436168198,DRG002,Amlodipine Besylate
2021-01-11,215.20447948161922,174.9885683801093,260.5051370024383,DRG002,Amlodipine Besylate
2021-01-18,218.96933388342973,179.55609302116184,263.3975301286017,DRG002,Amlodipine Besylate
2021-01-25,214.7388961831537,173.0738829901954,254.34819294533412,DRG002,Amlodipine Besylate
2021-02-01,193.66516903208102,148.81091701594198,239.0197389047013,DRG002,Amlodipine Besylate
2021-02-15,174.39773807537455,130.7957810502955,216.07988480969738,DRG002,Amlodipine Besylate
2021-03-01,183.0796832490634,138.63329793108963,225.01854412774057,DRG002,Amlodipine Besylate
2021-03-08,175.01413863615682,133.91814787384808,221.4817456582797,DRG002,Amlodipine Besylate
2021-03-15,154.2232747660027,108.60442573114578,194.96065992101234,DRG002,Amlodipine Besylate
2021-03-22,156.22548274520727,115.23928541024534,201.48785529858657,DRG002,Amlodipine Besylate
2021-03-29,179.2144899347163,135.1820190176635,220.3531635162326,DRG002,Amlodipine Besylate
2021-04-05,202.17081269901647,157.53189370333328,247.3764577551249,DRG002,Amlodipine Besylate
2021-04-12,202.93268267430483,159.84489550137934,246.37306795319955,DRG002,Amlodipine Besylate
2021-04-19,196.82634237946436,151.90939498646298,237.22900460594644,DRG002,Amlodipine Besylate
2021-04-26,182.5790166640973,141.30683169378892,227.9138726109497,DRG002,Amlodipine Besylate
2021-05-03,181.32076603190671,138.66149397433878,223.9344053472383,DRG002,Amlodipine Besylate
2021-05-10,194.26645604336608,151.40411170932532,237.75673207958397,DRG002,Amlodipine Besylate
2021-05-17,201.03017807537057,157.7845835850454,245.03482636904508,DRG002,Amlodipine Besylate
2021-05-24,193.83849700291682,151.25130664158135,238.55073149430868,DRG002,Amlodipine Besylate
2021-05-31,177.5906873683443,135.00468956410734,222.34403271080788,DRG002,Amlodipine Besylate
2021-06-07,170.36309615616042,130.36207483252863,219.05446787030576,DRG002,Amlodipine Besylate
2021-06-14,181.0414557598309,136.13435020525174,223.4735337161556,DRG002,Amlodipine Besylate
2021-06-21,197.65099967720826,155.98885868245577,238.68190014442808,DRG002,Amlodipine Besylate
2021-07-05,183.06654807661775,141.10843542132747,227.97851775235506,DRG002,Amlodipine Besylate
2021-07-12,163.9580329591421,119.66238115340774,209.3114910664321,DRG002,Amlodipine Besylate
2021-07-19,160.19758397927242,119.23437334483664,202.44384875570464,DRG002,Amlodipine Besylate
2021-08-16,210.81450353281994,168.59534391612638,256.10198213125113,DRG002,Amlodipine Besylate
2021-08-30,195.10759649758566,152.10915573395948,237.3123679598759,DRG002,Amlodipine Besylate
2021-09-06,189.0967961415856,147.6375921473929,233.57577419718345,DRG002,Amlodipine Besylate
2021-09-13,194.5557467764923,155.1095391829891,239.32147705845532,DRG002,Amlodipine Besylate
2021-09-20,192.8397182148221,151.06563229918143,235.99839586518587,DRG002,Amlodipine Besylate
2021-09-27,197.89233637145665,155.31841753058154,243.3469380217559,DRG002,Amlodipine Besylate
2021-10-04,193.02782174719204,149.07222972806994,237.72973028889754,DRG002,Amlodipine Besylate
2021-10-11,189.22680197492699,145.5696672807701,236.00281165959862,DRG002,Amlodipine Besylate
2021-10-18,194.5973198040266,146.59300114130087,234.96898630531388,DRG002,Amlodipine Besylate
2021-10-25,200.81364292132895,157.8739398550231,245.15660126832046,DRG002,Amlodipine Besylate
2021-11-01,201.94380556721785,158.74532767365378,243.8982911338981,DRG002,Amlodipine Besylate
2021-11-08,202.18651850101338,159.41534677525837,246.41283271225794,DRG002,Amlodipine Besylate
2021-11-15,200.39046017058416,155.8594127436074,244.37819672483803,DRG002,Amlodipine Besylate
2021-11-22,189.40296222260662,147.07807905784327,231.40240678772162,DRG002,Amlodipine Besylate
2021-12-06,174.4719380952229,127.09499039144305,218.1832297870624,DRG002,Amlodipine Besylate
2021-12-13,169.789086046557,127.63592721931025,214.4750731002555,DRG002,Amlodipine Besylate
2021-12-20,165.5482662803906,123.85118060752626,209.56268322967892,DRG002,Amlodipine Besylate
2021-12-27,171.94426220061652,124.92132850481147,215.93663299674148,DRG002,Amlodipine Besylate
2022-01-10,211.89296454097277,169.98130651765862,257.2287690658732,DRG002,Amlodipine Besylate
2022-01-17,222.65552786390958,179.70520432037256,264.51228452234415,DRG002,Amlodipine Besylate
2022-01-31,201.7802955947764,158.20440881442863,244.69131175901447,DRG002,Amlodipine Besylate
2022-02-14,175.80432820977012,133.88713266075214,219.66761935141125,DRG002,Amlodipine Besylate
2022-02-21,179.76397951400114,133.63455356109907,225.8420958866814,DRG002,Amlodipine Besylate
2022-03-07,173.29348849788363,130.94561168677484,216.83585611839467,DRG002,Amlodipine Besylate
2022-03-21,156.0643248318406,107.41800250014556,200.2696338599751,DRG002,Amlodipine Besylate
2022-03-28,176.219161530183,136.54506082388158,219.5396451048565,DRG002,Amlodipine Besylate
2022-04-04,197.16314021230636,151.93862907451802,240.50538984407535,DRG002,Amlodipine Besylate
2022-04-18,201.38880575658754,156.91543190362992,245.85006935306077,DRG002,Amlodipine Besylate
2022-04-25,187.35555556616356,142.7267564636651,230.1624430878479,DRG002,Amlodipine Besylate
2022-05-02,181.86411470999107,141.9014810433831,226.4949123703222,DRG002,Amlodipine Besylate
2022-05-09,191.38869083771684,148.68483055660442,232.0527001015879,DRG002,Amlodipine Besylate
2022-05-16,200.88857444336918,159.67130932488453,241.55949916536065,DRG002,Amlodipine Besylate
2022-05-23,190.48873570577547,148.44817444750953,232.00817050707568,DRG002,Amlodipine Besylate
2022-05-30,171.2531335681765,125.8812441214442,213.91217864407437,DRG002,Amlodipine Besylate
2022-06-06,170.0671378697921,125.97337027076415,210.8310632753325,DRG002,Amlodipine Besylate
2022-06-20,196.66103904472737,151.79280421018106,243.25175554994937,DRG002,Amlodipine Besylate
2022-06-27,202.09364759631057,161.02130476001244,240.93603032643333,DRG002,Amlodipine Besylate
2022-07-04,187.92237322725595,143.37980970067053,230.88057932438272,DRG002,Amlodipine Besylate
2022-07-11,169.5196774801573,123.46332279411185,215.29519823499038,DRG002,Amlodipine Besylate
2022-07-18,158.82154154265902,114.8108562933187,204.16502232874544,DRG002,Amlodipine Besylate
2022-07-25,173.61127781196603,130.29220910538834,216.82540594364062,DRG002,Amlodipine Besylate
2022-08-08,223.04814567569184,179.03008210309181,267.29944529050334,DRG002,Amlodipine Besylate
2022-08-15,220.60429385116097,176.8623020942671,263.39583887724706,DRG002,Amlodipine Besylate
2022-08-22,213.44456434701948,169.1829748523059,257.5093544945598,DRG002,Amlodipine Besylate
2022-08-29,203.39067402075165,158.56299546098467,246.4316871186816,DRG002,Amlodipine Besylate
2022-09-05,200.80923155002037,155.6053354413058,243.20497847588265,DRG002,Amlodipine Besylate
2022-09-12,199.3020336784617,157.91564664403,243.2622997014445,DRG002,Amlodipine Besylate
2022-09-19,201.16175316253813,157.04433669489498,243.41535000958442,DRG002,Amlodipine Besylate
2022-09-26,196.1031440954758,155.5303406588916,242.09857600035716,DRG002,Amlodipine Besylate
2022-10-03,196.18776484972744,150.79574619613422,241.98936551571114,DRG002,Amlodipine Besylate
2022-10-17,202.30785345729305,160.6264052441542,243.94835510173036,DRG002,Amlodipine Besylate
2022-10-24,205.43860646672917,161.69252036831858,248.8036752534698,DRG002,Amlodipine Besylate
2022-11-07,205.95940906495343,161.58999828810678,250.0641185851107,DRG002,Amlodipine Besylate
2022-11-14,205.82366289367675,163.69867591387427,250.2737627844629,DRG002,Amlodipine Besylate
2022-11-21,189.92687669875193,146.1791362170273,233.55403194395234,DRG002,Amlodipine Besylate
2022-11-28,184.63022366811728,142.31822836236302,226.91221959797176,DRG002,Amlodipine Besylate
2022-12-05,176.53408821947122,130.3336817681946,218.84183651283553,DRG002,Amlodipine Besylate
2022-12-12,174.45569435972112,131.091350864495,217.0740026518457,DRG002,Amlodipine Besylate
2022-12-19,164.75915492632566,123.04385461168327,204.3104297223965,DRG002,Amlodipine Besylate
2022-12-26,177.88085431031183,134.57163761126952,221.3408016297677,DRG002,Amlodipine Besylate
2023-01-02,192.64196827689267,150.55598371367557,238.1561128352024,DRG002,Amlodipine Besylate
2023-01-09,213.36447089715318,167.89352549448353,254.38922181798014,DRG002,Amlodipine Besylate
2023-01-16,222.49942882648443,181.365954554201,265.2494456990451,DRG002,Amlodipine Besylate
2023-02-06,184.60735928482123,141.6617888564902,228.6097433219778,DRG002,Amlodipine Besylate
2023-02-13,177.20504905290184,135.24659984296906,221.36711252610814,DRG002,Amlodipine Besylate
2023-02-20,182.52458267397697,137.2061837902221,223.87187011999652,DRG002,Amlodipine Besylate
2023-02-27,183.33309579353727,141.25701962722508,225.4216865726312,DRG002,Amlodipine Besylate
2023-03-20,157.48125370130774,115.09095062322622,201.0707685216079,DRG002,Amlodipine Besylate
2023-03-27,173.5575903289324,130.43970481624046,215.16020199943713,DRG002,Amlodipine Besylate
2023-04-03,191.93181411853692,151.29436022773174,234.83801241063372,DRG002,Amlodipine Besylate
2023-04-10,207.69393550271002,164.55012751597437,247.97736079721412,DRG002,Amlodipine Besylate
2023-04-17,207.0478900628213,163.1395139882401,249.11384927157775,DRG002,Amlodipine Besylate
2023-04-24,189.3934146196748,144.20513839628615,235.08496738622398,DRG002,Amlodipine Besylate
2023-05-08,196.07649449094117,155.6702788515575,241.53967223792148,DRG002,Amlodipine Besylate
2023-05-15,202.26924848056456,157.25789178710156,247.7615889408345,DRG002,Amlodipine Besylate
2023-05-22,196.38858566050513,155.20836642099374,240.33164920222933,DRG002,Amlodipine Besylate
2023-05-29,178.0721668128034,131.91841043915477,217.47144495618716,DRG002,Amlodipine Besylate
2023-06-05,166.79438794274833,121.26018891397366,209.46584602112088,DRG002,Amlodipine Besylate
2023-06-12,174.4043344837563,129.14966433905877,217.31621987368777,DRG002,Amlodipine Besylate
2023-06-19,197.64086179492284,152.75328378494305,241.3969653991855,DRG002,Amlodipine Besylate
2023-06-26,205.16731078364143,161.261925901797,246.33250847959852,DRG002,Amlodipine Besylate
2023-07-03,195.46954452238754,149.63349784860992,237.39087675533182,DRG002,Amlodipine Besylate
2023-07-10,174.44440525035498,129.8380222332537,219.2062818217922,DRG002,Amlodipine Besylate
2023-07-17,162.69808073349293,119.56725275603986,202.71429894913072,DRG002,Amlodipine Besylate
2023-07-24,169.26700241152372,126.41291543175618,212.05208582384307,DRG002,Amlodipine Besylate
2023-07-31,193.82508948548548,153.61571733669183,240.3197661090059,DRG002,Amlodipine Besylate
2023-08-07,211.966213192888,168.56943051607283,253.11453961777275,DRG002,Amlodipine Besylate
2023-08-21,204.29474537483446,160.60924568675838,246.63066318493998,DRG002,Amlodipine Besylate
2023-08-28,196.4412329189692,151.2726569478731,239.37635083969587,DRG002,Amlodipine Besylate
2023-09-04,189.57628862323477,147.99268925568742,232.7460511884832,DRG002,Amlodipine Besylate
2023-09-18,196.5015383375878,150.31178969938466,239.28120612464002,DRG002,Amlodipine Besylate
2023-10-02,189.63891103407235,146.47725317274964,231.4354559552138,DRG002,Amlodipine Besylate
2023-10-08,188.4669289269444,144.28206199111295,232.47978496636543,DRG002,Amlodipine Besylate
2023-10-15,190.3274866792445,145.49604958124672,236.03554755018598,DRG002,Amlodipine Besylate
2023-10-22,194.81740529076464,150.3470998996945,238.14141798770996,DRG002,Amlodipine Besylate
2023-10-29,199.3120808706812,155.19016652872975,241.1767764940969,DRG002,Amlodipine Besylate
2023-11-05,200.86662969722752,155.9759492366037,245.4523776914837,DRG002,Amlodipine Besylate
2023-11-12,197.6933689280787,156.56846976965969,245.78351155920842,DRG002,Amlodipine Besylate
2023-11-19,190.19213189523592,145.92503828202734,233.80245745834304,DRG002,Amlodipine Besylate
2023-11-26,180.64367947260524,141.74233424801363,222.58403357469774,DRG002,Amlodipine Besylate
2023-12-03,171.52799822337843,129.99880600907827,215.0514728220727,DRG002,Amlodipine Besylate
2023-12-10,164.35280674398714,124.03211356804051,208.06722653450618,DRG002,Amlodipine Besylate
2023-12-17,160.6452525734466,115.01117404263208,205.84803737912478,DRG002,Amlodipine Besylate
2023-12-24,163.44859078572702,118.50899523638334,204.86347625102792,DRG002,Amlodipine Besylate
2020-12-28,288.71778507386927,184.14908446492376,394.5792384649236,DRG003,Atorvastatin Calcium
2021-01-04,282.5140544187209,182.18974386954693,380.89499363899097,DRG003,Atorvastatin Calcium
2021-01-11,299.49867742509554,199.8262364885411,400.03898014892803,DRG003,Atorvastatin Calcium
2021-01-25,349.9517374788151,254.51828960436492,450.32607779450456,DRG003,Atorvastatin Calcium
2021-02-01,328.35282704344064,226.88923666804527,433.5552665235241,DRG003,Atorvastatin Calcium
2021-02-15,249.0498110887305,155.74876081046892,350.72508149484923,DRG003,Atorvastatin Calcium
2021-03-01,283.58879213084685,178.77688690512056,379.07347693700393,DRG003,Atorvastatin Calcium
2021-03-08,315.79831026837604,213.961473402528,417.328781599107,DRG003,Atorvastatin Calcium
2021-03-15,313.2642100935109,222.22492316309416,418.69911406079063,DRG003,Atorvastatin Calcium
2021-03-22,308.4612904822946,200.5102040275193,408.0678171192295,DRG003,Atorvastatin Calcium
2021-04-05,317.0536846144051,214.41671526679622,417.872553564826,DRG003,Atorvastatin Calcium
2021-04-19,322.4499182053861,216.8147301532945,422.17197603992616,DRG003,Atorvastatin Calcium
2021-04-26,318.2495595155853,210.83120480505636,426.3178502122294,DRG003,Atorvastatin Calcium
2021-05-03,319.1160597421449,220.55277662702758,429.434827778315,DRG003,Atorvastatin Calcium
2021-05-10,331.6262493684918,225.83681294391283,438.4158742784114,DRG003,Atorvastatin Calcium
2021-05-17,342.5082878273209,239.88758837407752,448.1407896159599,DRG003,Atorvastatin Calcium
2021-05-24,346.6473660704148,244.53597566094675,454.5075748495961,DRG003,Atorvastatin Calcium
2021-05-31,337.1855238456728,231.6934853285511,434.2659052427535,DRG003,Atorvastatin Calcium
2021-06-07,319.950477936656,209.75317668284467,418.8033572505978,DRG003,Atorvastatin Calcium
2021-06-21,297.6317272414825,196.90510418614394,396.2951198251323,DRG003,Atorvastatin Calcium
2021-07-05,311.52353850281725,210.98721678740634,415.3898410679245,DRG003,Atorvastatin Calcium
2021-07-12,325.7744930136749,225.54724917558787,428.4526254025554,DRG003,Atorvastatin Calcium
2021-07-19,327.6049222949176,226.52029837112477,424.6152990534807,DRG003,Atorvastatin Calcium
2021-07-26,301.1089496230909,193.71614423983817,412.7524396141079,DRG003,Atorvastatin Calcium
2021-08-02,280.0258602241539,177.83090969775358,384.44069198863406,DRG003,Atorvastatin Calcium
2021-08-09,268.73587786118134,172.3231893635554,373.6684226594632,DRG003,Atorvastatin Calcium
2021-08-16,268.5683558761467,172.00727924732794,372.4830992537802,DRG003,Atorvastatin Calcium
2021-08-23,285.2402055664384,182.8623852188109,390.9824016902108,DRG003,Atorvastatin Calcium
2021-08-30,303.04826324737184,196.78497458806473,405.18239161278274,DRG003,Atorvastatin Calcium
2021-09-06,291.6907638479785,195.09527955233094,385.97290956322234,DRG003,Atorvastatin Calcium
2021-09-20,286.3077298655692,188.31353690403233,389.88492623740615,DRG003,Atorvastatin Calcium
2021-09-27,320.2240318092818,213.7474952854597,427.2709375423984,DRG003,Atorvastatin Calcium
2021-10-04,346.4029348670514,249.47984615749638,453.90628105928795,DRG003,Atorvastatin Calcium
2021-10-11,356.19294421122584,262.40362172729436,464.28478873969226,DRG003,Atorvastatin Calcium
2021-10-18,353.1152013986863,250.55867240166776,455.7494805092605,DRG003,Atorvastatin Calcium
2021-10-25,336.2997705703815,234.87127973462395,439.33179682574263,DRG003,Atorvastatin Calcium
2021-11-01,311.3138489099734,205.45546650907355,416.4395581237451,DRG003,Atorvastatin Calcium
2021-11-08,289.73875793670936,184.35824756377062,393.38731066106783,DRG003,Atorvastatin Calcium
2021-11-22,252.52366772674247,154.6862451669356,358.16528551546475,DRG003,Atorvastatin Calcium
2021-11-29,253.08268099798732,152.97707793281847,358.4180669525107,DRG003,Atorvastatin Calcium
2021-12-06,288.5686586812127,184.30774027002371,389.6830972748502,DRG003,Atorvastatin Calcium
2021-12-13,318.454390698378,224.25931459002268,428.35384066883944,DRG003,Atorvastatin Calcium
2021-12-20,321.24141083617053,207.00337488605544,426.6396860629424,DRG003,Atorvastatin Calcium
2021-12-27,304.46319351054296,202.1683154093641,402.3829829125772,DRG003,Atorvastatin Calcium
2022-01-03,299.02947244668815,196.2426087987536,405.36493249141233,DRG003,Atorvastatin Calcium
